"reefName","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput","x","y","area"
"Long Reef (15-019)",0.0808672065998441,0.0188679245283019,0.266666666666667,145.57000732,-15.05088806,11166794.22
"Strickland Reef (15-020)",NaN,NaN,NaN,145.51753235,-15.07336807,749558.2258
"Ribbon No 8 Reef (15-021a)",0,0,0,145.72372437,-15.07281303,16402058.94
"U/N Reef (15-021b)",NaN,NaN,NaN,145.70516968,-15.07479286,202486.7545
"U/N Reef (15-022)",NaN,NaN,NaN,145.63641357,-15.0979948,5891840.481
"U/N Reef (15-023)",NaN,NaN,NaN,145.67022705,-15.09437656,3683941.152
"Magpie Reef (13-087)",NaN,NaN,NaN,143.8379364,-13.75963593,83663987.49
"Lytton Reef (13-088)",NaN,NaN,NaN,143.90577698,-13.74318218,55366669.53
"U/N Reef (13-089)",NaN,NaN,NaN,143.94772339,-13.75630569,1613359.93
"Wilkie Reef (13-091)",NaN,NaN,NaN,143.64048767,-13.77140236,954764.1464
"Pipon Reef (14-038)",NaN,NaN,NaN,144.52462769,-14.12029743,3928281.925
"North Warden Reef (14-039)",NaN,NaN,NaN,144.64640808,-14.16754627,12660640.32
"Singleton Patch (14-040)",NaN,NaN,NaN,144.60075378,-14.15975761,250567.3168
"Petricola Shoal (14-113)",NaN,NaN,NaN,145.48031616,-14.63325691,609115.2364
"MacGillivray Reef (14-114)",0.118709987982434,0,0.857142857142857,145.49102783,-14.6519022,915976.0766
"Nymph Reef (14-115)",0.156659765355418,0,0.80952380952381,145.25215149,-14.65499687,1309630.301
"Mackay Reefs (15-024)",0.226257217637937,0.0185185185185185,1.56666666666667,145.57130432,-15.13893986,32466961.45
"Harrier Reef (15-025)",0,0,0,145.69720459,-15.13665295,1603653.831
"Ribbon No 7 Reef (15-026)",NaN,NaN,NaN,145.7383728,-15.18930244,17563467.41
"Marx Reef (15-027)",0.2188493130227,0,2.48387096774194,145.62117004,-15.19776058,1350640.903
"U/N Reef (13-092)",NaN,NaN,NaN,143.54418945,-13.77156544,3852185.977
"U/N Reef (13-093a)",NaN,NaN,NaN,143.93009949,-13.82892609,49452988.21
"U/N Reef (13-093b)",NaN,NaN,NaN,143.96170044,-13.76087666,15669653.16
"U/N Reef (13-093c)",NaN,NaN,NaN,143.97944641,-13.76837921,17799455.91
"Sullivan Shoal (13-095)",NaN,NaN,NaN,143.68710327,-13.84641743,1305991.321
"Ballerina Shoal (13-096)",NaN,NaN,NaN,143.77804565,-13.84458733,349888.2964
"Flinders Island Reef (No 1) (14-042a)",NaN,NaN,NaN,144.27885437,-14.17367458,1136968.815
"Flinders Island Reef (No 2) (14-042b)",NaN,NaN,NaN,144.25515747,-14.194561,781685.8854
"Flinders Island Reef (No 3) (14-042c)",NaN,NaN,NaN,144.24424744,-14.17051411,1596827.891
"U/N Reef (14-043)",NaN,NaN,NaN,144.79969788,-14.17776299,14569799.39
"Hales Reef (14-044)",NaN,NaN,NaN,144.53822327,-14.18373394,6831.221583
"Sand Bank No 1 Reef (14-045)",0,0,0,144.89193726,-14.20033455,6083884.332
"U/N Reef (14-046)",NaN,NaN,NaN,144.85264587,-14.20498943,215861.2164
"Lizard Island Reef (North West) (14-116a)",0.228072763304005,0.0219727891156463,1.92045454545455,145.44694519,-14.65856457,2030063.833
"Lizard Island Reef (North East) (14-116b)",0.0281759483454399,0.0169491525423729,0.133333333333333,145.46611023,-14.65501785,1845044.206
"Lizard Island Reef (Lagoon) (14-116d)",0.00952380952380952,0,0.0363636363636364,145.44981384,-14.68557739,9131347.37
"Startle Reefs (15-028)",0.593092757084708,0.0590070357095447,6.88524590163934,145.55651855,-15.20737457,21220597.02
"Camel Head Reef (15-029)",NaN,NaN,NaN,145.72250366,-15.24113178,3926869.924
"Swinger Reef (15-030)",0.438391652207442,0,4.875,145.53718567,-15.24224567,5268762.679
"Pullen Reefs (15-031)",NaN,NaN,NaN,145.58721924,-15.25070858,766562.8711
"Ribbon No 6 Reef (15-032)",0,0,0,145.75184631,-15.28094673,9565399.362
"Hannah Island Reef (13-097)",NaN,NaN,NaN,143.71783447,-13.86518288,853474.6781
"U/N Reef (13-100)",NaN,NaN,NaN,143.93701172,-13.86664867,556108.321
"Rattlesnake Reefs (No 1) (13-101a)",NaN,NaN,NaN,143.63835144,-13.87374783,323947.7453
"Rattlesnake Reefs (No 2) (13-101b)",NaN,NaN,NaN,143.64442444,-13.88198185,200127.0111
"Rattlesnake Reefs (No 3) (13-101c)",NaN,NaN,NaN,143.6557312,-13.90091991,1667337.485
"U/N Reef (13-102)",NaN,NaN,NaN,143.60203552,-13.88528919,2903084.591
"Kestrel Reef (13-104)",NaN,NaN,NaN,143.89254761,-13.90420246,1234481.363
"U/N Reef (13-105)",NaN,NaN,NaN,143.6787262,-13.91607857,256303.3633
"U/N Reef (14-047)",NaN,NaN,NaN,144.92831421,-14.21223068,14369369.55
"Broomfield Rock Reef (14-048)",NaN,NaN,NaN,144.6701355,-14.20374966,16298491.37
"U/N Reef (14-049)",NaN,NaN,NaN,144.95835876,-14.22637463,786607.2383
"Rocky Point Island Reef (14-050)",NaN,NaN,NaN,144.57673645,-14.23252583,14635.16418
"Lizard Island Reef (Coconut Bay) (14-116c)",0,0,0,145.47232056,-14.68106556,620530.8054
"Gunga Shoal (14-117)",NaN,NaN,NaN,145.19998169,-14.66886806,262319.0042
"Dent Reef (No 1) (20-058a)",NaN,NaN,NaN,148.93582153,-20.34912682,589833.8429
"Dent Reef (No 2) (20-058b)",NaN,NaN,NaN,148.92732239,-20.34967041,105860.9741
"U/N Reef (20-059)",NaN,NaN,NaN,148.96272278,-20.37173462,32739.77684
"Long Island Reef (No 1) (20-060a)",NaN,NaN,NaN,148.84838867,-20.3289814,512694.7401
"Haslewood Island Reef (No 4) (20-078d)",NaN,NaN,NaN,149.08230591,-20.30060959,346242.2993
"Haslewood Island Reef (No 5) (20-078e)",NaN,NaN,NaN,149.09898376,-20.28015709,3219126.442
"U/N Reef (20-016a)",NaN,NaN,NaN,148.53674316,-20.08592987,107270.4949
"Black Currant-Manta Ray Reef (No 1) (20-010a)",NaN,NaN,NaN,148.50799561,-20.08583832,2055463.026
"Whitsunday Island Reef (No 11) (20-041l)",NaN,NaN,NaN,148.92951965,-20.29818916,337141.9879
"Whitsunday Island Reef (No 12) (20-041m)",NaN,NaN,NaN,148.92089844,-20.29049301,817098.0339
"Long Island Reef (No 2) (20-060b)",NaN,NaN,NaN,148.84709167,-20.34325027,233619.5644
"Long Island Reef (No 3) (20-060c)",NaN,NaN,NaN,148.84806824,-20.36315346,220301.1199
"Lupton Reef (20-078f)",NaN,NaN,NaN,149.11209106,-20.27614784,622592.6282
"Cashell Reef (20-078g)",NaN,NaN,NaN,149.10540771,-20.26360321,607144.218
"Black Island Reef (20-017)",NaN,NaN,NaN,148.89268494,-20.08108711,457661.9903
"Double Rock Reef (20-018)",NaN,NaN,NaN,148.97502136,-20.07186508,3754.779134
"Langford-Bird Reef (20-019)",0.00944683908045977,0,0.116666666666667,148.87759399,-20.0883007,1915270.281
"Whitsunday Island Reef (No 13) (20-041n)",NaN,NaN,NaN,148.92488098,-20.27789116,580931.7601
"Whitsunday Island Reef (No 14) (20-041o)",NaN,NaN,NaN,148.95228577,-20.24401665,3929233.922
"Whitsunday Island Reef (No 15) (20-041p)",NaN,NaN,NaN,148.94543457,-20.22443008,348751.6981
"Long Island Reef (No 4) (20-060d)",NaN,NaN,NaN,148.85096741,-20.37420464,163154.6717
"Long Island Reef (No 5) (20-060e)",NaN,NaN,NaN,148.86151123,-20.39131165,366064.0531
"Long Island Reef (No 6) (20-060f)",NaN,NaN,NaN,148.85844421,-20.35241699,877768.5339
"Haslewood Island Reef (No 6) (20-078h)",NaN,NaN,NaN,149.08831787,-20.30246353,145216.1513
"Workington Reef (20-079)",NaN,NaN,NaN,149.1194458,-20.26964378,67463.18747
"Gumbrell Reef (20-020)",NaN,NaN,NaN,148.60772705,-20.10022926,289772.5489
"Whitsunday Island Reef (No 16) (20-041q)",NaN,NaN,NaN,148.95184326,-20.21712685,122784.5539
"Whitsunday Island Reef (No 17) (20-041r)",NaN,NaN,NaN,148.95773315,-20.17952156,589180.7479
"Whitsunday Island Reef (No 18) (20-041t)",NaN,NaN,NaN,148.95925903,-20.15612793,61087.7691
"Whitsunday Island Reef (No 19) (20-041u)",NaN,NaN,NaN,148.96846008,-20.32762146,86051.08123
"Whitsunday Island Reef (No 20) (20-041v)",NaN,NaN,NaN,148.98083496,-20.32308197,88960.58844
"Long Island Reef (No 7) (20-060g)",NaN,NaN,NaN,148.87409973,-20.38865471,69668.43059
"Long Island Reef (No 8) (20-060h)",NaN,NaN,NaN,148.85568237,-20.32502365,20739.35571
"Leeper Shoal (20-080)",NaN,NaN,NaN,149.08911133,-20.14084625,1548404.637
"Nicolson Reef (20-081)",NaN,NaN,NaN,149.0941925,-20.30509949,91810.89716
"Olden Reef (20-021)",NaN,NaN,NaN,148.57221985,-20.10396576,431903.2044
"Armit Island Reef (20-022)",NaN,NaN,NaN,148.65237427,-20.10769844,603514.1557
"Whitsunday Island Reef (No 21) (20-041w)",NaN,NaN,NaN,148.99162292,-20.30598831,515116.8497
"Whitsunday Island Reef (No 22) (20-041x)",NaN,NaN,NaN,149.00630188,-20.3098774,159511.8942
"Whitsunday Island Reef (No 23) (20-041y)",NaN,NaN,NaN,149.0144043,-20.31586456,30114.80995
"Whitsunday Island Reef (No 24) (20-041z)",NaN,NaN,NaN,149.03237915,-20.30604362,342171.8848
"Pine Island Reef (20-061)",NaN,NaN,NaN,148.8863678,-20.37526894,290752.9746
"U/N Reef (19-267)",NaN,NaN,NaN,149.99662781,-19.72412109,60947.9055
"U/N Reef (19-268)",NaN,NaN,NaN,150.04212952,-19.71613884,187974.0197
"U/N Reef (19-269)",NaN,NaN,NaN,150.09863281,-19.74240112,569890.6773
"U/N Reef (19-270)",NaN,NaN,NaN,150.16825867,-19.85525322,63239.70152
"U/N Reef (19-271)",NaN,NaN,NaN,150.16941833,-19.91014099,3636.183347
"U/N Reef (19-272)",NaN,NaN,NaN,150.1882019,-19.88889313,2390446.222
"U/N Reef (19-273)",NaN,NaN,NaN,150.22874451,-19.89331818,5510.420133
"U/N Reef (19-274)",NaN,NaN,NaN,150.2454834,-19.91080284,61332.86575
"U/N Reef (19-275)",NaN,NaN,NaN,150.39424133,-19.92307472,390783.0181
"U/N Reef (19-276)",NaN,NaN,NaN,148.22467041,-19.23618126,1419426.498
"U/N Reef (19-277)",NaN,NaN,NaN,148.24137878,-19.23273087,319160.1217
"U/N Reef (19-278)",NaN,NaN,NaN,148.25846863,-19.11724091,644649.3837
"U/N Reef (20-023)",NaN,NaN,NaN,148.66426086,-20.10923576,13603.68777
"Fitzalan Island Reef (20-041)",NaN,NaN,NaN,148.95960999,-20.33107758,65658.20313
"South Molle Reef (No 1) (20-042a)",NaN,NaN,NaN,148.8409729,-20.27581787,615610.3907
"South Molle Reef (No 2) (20-042b)",NaN,NaN,NaN,148.82739258,-20.27772713,112271.4189
"U/N Reef (20-062a)",NaN,NaN,NaN,148.82901001,-20.3862896,714656.4431
"U/N Reef (20-062b)",NaN,NaN,NaN,148.83329773,-20.36952591,416619.8877
"Three Fathom Patch (20-063)",NaN,NaN,NaN,148.86070251,-20.4138813,322178.7068
"U/N Reef (19-279)",NaN,NaN,NaN,148.54258728,-19.09532166,2867069.563
"U/N Reef (19-280)",NaN,NaN,NaN,148.59463501,-19.38027191,662219.2328
"U/N Reef (19-281)",NaN,NaN,NaN,148.59526062,-19.32294655,2145776.819
"U/N Reef (19-282)",NaN,NaN,NaN,148.60717773,-19.33229446,306009.2176
"U/N Reef (19-283)",NaN,NaN,NaN,148.6502533,-19.07159805,1027551.173
"U/N Reef (19-284)",NaN,NaN,NaN,148.6796875,-19.17266464,640356.7407
"U/N Reef (19-285)",NaN,NaN,NaN,148.74339294,-19.37219048,367546.2298
"U/N Reef (19-286)",NaN,NaN,NaN,148.74705505,-19.29636383,9191415.509
"U/N Reef (19-287)",NaN,NaN,NaN,148.76011658,-19.36961555,181896.3565
"U/N Reef (19-288)",NaN,NaN,NaN,148.96266174,-19.28400993,2441593.735
"U/N Reef (19-289)",NaN,NaN,NaN,149.02191162,-19.30819321,436011.7461
"U/N Reef (19-290)",NaN,NaN,NaN,149.02888489,-19.52679634,97691.80378
"Double Cone Reef (20-024)",NaN,NaN,NaN,148.71392822,-20.10733986,732196.211
"South Molle Reef (No 3) (20-042c)",NaN,NaN,NaN,148.83091736,-20.26343346,322641.413
"South Molle Reef (No 4) (20-042d)",NaN,NaN,NaN,148.84086609,-20.26076698,54647.24867
"Planton Reef (20-043)",NaN,NaN,NaN,148.85121155,-20.26683617,95922.1641
"Cow Reef (20-064)",NaN,NaN,NaN,148.84179688,-20.42320824,282210.5077
"U/N Reef (19-291)",NaN,NaN,NaN,149.0328064,-19.11525345,8936910.641
"U/N Reef (19-292)",NaN,NaN,NaN,149.11074829,-19.13601875,7098369.643
"U/N Reef (19-293)",NaN,NaN,NaN,149.11714172,-19.25987434,361360.3669
"U/N Reef (19-294)",NaN,NaN,NaN,149.14749146,-19.30397797,1585392.18
"U/N Reef (19-295)",NaN,NaN,NaN,149.16609192,-19.24489212,4406256.051
"U/N Reef (19-296)",NaN,NaN,NaN,149.17271423,-19.62364578,805042.064
"U/N Reef (19-297)",NaN,NaN,NaN,149.20150757,-19.51189041,55897.57654
"U/N Reef (19-298)",NaN,NaN,NaN,149.20292664,-19.52073669,252582.0931
"U/N Reef (19-299)",NaN,NaN,NaN,149.21437073,-19.27701759,2029822.345
"U/N Reef (19-300)",NaN,NaN,NaN,149.21844482,-19.32469749,2190491.769
"U/N Reef (20-025a)",NaN,NaN,NaN,148.55796814,-20.11190605,449616.5975
"U/N Reef (20-025b)",NaN,NaN,NaN,148.56880188,-20.12872887,416345.4692
"Edwin Reef (20-026)",NaN,NaN,NaN,148.61210632,-20.12642479,18580.83355
"Denman Reef (20-044)",NaN,NaN,NaN,148.84886169,-20.28226471,46225.23635
"Almora Reef (20-045)",NaN,NaN,NaN,148.7699585,-20.2343483,19807.7848
"Calf Reef (No 1) (20-065a)",NaN,NaN,NaN,148.84413147,-20.42871666,711148.4738
"Calf Reef (No 2) (20-065b)",NaN,NaN,NaN,148.85012817,-20.42609596,656.7050641
"Calf Reef (No 3) (20-065c)",NaN,NaN,NaN,148.85063171,-20.42651367,272.3193448
"Long Shoal (20-066)",NaN,NaN,NaN,148.93826294,-20.48897934,2045576.427
"Border Island Reef (No 1) (20-067a)",0,0,0,149.02896118,-20.16838264,724374.8949
"U/N Reef (19-301)",NaN,NaN,NaN,149.22909546,-19.28629875,641525.3415
"U/N Reef (19-302)",NaN,NaN,NaN,149.23916626,-19.54565048,2672781.53
"U/N Reef (19-303)",NaN,NaN,NaN,149.24130249,-19.56520462,792672.4167
"U/N Reef (19-304)",NaN,NaN,NaN,149.24501038,-19.53996468,68322.42124
"U/N Reef (19-305)",NaN,NaN,NaN,149.26469421,-19.655653,21936185.77
"U/N Reef (19-306)",NaN,NaN,NaN,149.27871704,-19.21601295,11922422.45
"U/N Reef (19-307)",NaN,NaN,NaN,149.28038025,-19.35026932,4237596.16
"U/N Reef (20-027)",NaN,NaN,NaN,148.60585022,-20.13317299,94224.51677
"Hook Island Reef (No 1) (20-028a)",NaN,NaN,NaN,148.94364929,-20.11535072,2256617.503
"Hook Island Reef (No 2) (20-028b)",NaN,NaN,NaN,148.92883301,-20.16004562,3786996.307
"Hook Island Reef (No 3) (20-028c)",NaN,NaN,NaN,148.92100525,-20.1589241,1885186.55
"Hook Island Reef (No 4) (20-028d)",NaN,NaN,NaN,148.90341187,-20.15073013,4218627.549
"Hook Island Reef (No 5) (20-028e)",NaN,NaN,NaN,148.89726257,-20.1150074,1211978.148
"Hook Island Reef (No 6) (20-028f)",NaN,NaN,NaN,148.90800476,-20.07657051,1171632.676
"U/N Reef (20-046)",NaN,NaN,NaN,148.79504395,-20.28438187,595226.1889
"Low Rock Reef (20-047)",NaN,NaN,NaN,148.80155945,-20.28759575,13309.47295
"Border Island Reef (No 2) (20-067b)",NaN,NaN,NaN,149.03865051,-20.16909027,189706.8894
"Border Island Reef (No 3) (20-067c)",NaN,NaN,NaN,149.03349304,-20.1568203,261591.8106
"U/N Reef (19-308)",NaN,NaN,NaN,149.28742981,-19.4111557,7816035.339
"U/N Reef (19-309)",NaN,NaN,NaN,149.3510437,-19.39413071,366901.0919
"U/N Reef (19-310)",NaN,NaN,NaN,149.35316467,-19.25749779,7233157.936
"U/N Reef (19-311)",NaN,NaN,NaN,149.37947083,-19.33300209,6660430.96
"U/N Reef (19-312)",NaN,NaN,NaN,147.55705261,-19.02228546,630380.3974
"Hook Island Reef (No 7) (20-028g)",NaN,NaN,NaN,148.92481995,-20.07283401,1070538.061
"Hook Island Reef (No 9) (20-028h)",NaN,NaN,NaN,148.95826721,-20.06318474,323352.9652
"Hook Island Reef (No 8) (20-028j)",NaN,NaN,NaN,148.93867493,-20.06734848,117301.1149
"Hook Island Reef (No 10) (20-028i)",NaN,NaN,NaN,148.95419312,-20.08506966,852360.6204
"Hook Island Reef (No 11) (20-028l)",NaN,NaN,NaN,148.95611572,-20.10394287,62958.83696
"Low Island Reef (20-029)",NaN,NaN,NaN,148.57978821,-20.14570808,118647.5171
"Shute Reef (20-048)",NaN,NaN,NaN,148.80102539,-20.29733086,168805.485
"Dumbell Reef (No 1) (20-068a)",NaN,NaN,NaN,149.00721741,-20.17323875,55500.69
"Dumbell Reef (No 2) (20-068b)",NaN,NaN,NaN,149.00930786,-20.17479134,25445.27748
"Petrel Reef (20-069)",NaN,NaN,NaN,149.11491394,-20.19784927,19108.45544
"Sand Island (19-802)",NaN,NaN,NaN,147.37013245,-19.3511219,479237.5401
"U/N Reef (20-001)",NaN,NaN,NaN,148.25028992,-20.02507591,3685607.669
"North Head Reef (20-002)",NaN,NaN,NaN,148.27438354,-20.02167892,87836.44602
"Gloucester Reef (No 1) (20-003a)",NaN,NaN,NaN,148.4488678,-20.03830528,2912920.849
"Grassy Reef (20-030)",NaN,NaN,NaN,148.60662842,-20.14949417,973985.3884
"Roseric Shoal (20-031)",NaN,NaN,NaN,148.70889282,-20.18407631,192252.9037
"Pioneer Rocks Reef (20-032)",NaN,NaN,NaN,148.75732422,-20.22656441,34233.61525
"North Molle Reef (20-033)",NaN,NaN,NaN,148.82090759,-20.23189163,403882.0382
"Repair Reef (20-049a)",NaN,NaN,NaN,148.79159546,-20.29678726,238639.0053
"Tancred Reef (20-049b)",NaN,NaN,NaN,148.79595947,-20.29909706,393752.7163
"Alert Bank (20-050)",NaN,NaN,NaN,148.84660339,-20.30469131,281799.7738
"Esk Island Reef (20-070)",NaN,NaN,NaN,149.0413208,-20.23356819,173013.6924
"Gloucester Reef (No 2) (20-003b)",NaN,NaN,NaN,148.46907043,-19.99414444,145924.5997
"Gloucester Reef (No 3) (20-003c)",NaN,NaN,NaN,148.47633362,-19.99939156,5548.49085
"Gloucester Reef (No 4) (20-003d)",NaN,NaN,NaN,148.47612,-20.00348282,18810.73561
"Gloucester Reef (No 5) (20-003e)",NaN,NaN,NaN,148.47497559,-20.01872063,124967.9505
"Gloucester Reef (No 6) (20-003f)",NaN,NaN,NaN,148.47555542,-20.02669525,5464.747133
"Gloucester Reef (No 7) (20-003g)",NaN,NaN,NaN,148.4756012,-20.03020859,3703.553765
"Mid Molle Reef (20-034)",NaN,NaN,NaN,148.83024597,-20.24907303,114828.6713
"Daydream Reef (No 1) (20-035a)",NaN,NaN,NaN,148.81378174,-20.25341225,58803.74501
"White Rock Reef (20-051)",NaN,NaN,NaN,148.80989075,-20.30286217,17286.33796
"U/N Reef (20-052)",NaN,NaN,NaN,148.78392029,-20.30244064,3944181.028
"Henning Reef (20-053)",NaN,NaN,NaN,148.92999268,-20.32267761,1453073.68
"Ireby Reef (20-071)",NaN,NaN,NaN,149.14250183,-20.22736168,44150.01632
"Sillago Reef (20-072)",NaN,NaN,NaN,149.16030884,-20.2368145,30467.60237
"Gloucester Reef (No 8) (20-003h)",NaN,NaN,NaN,148.47570801,-20.04196358,92352.25826
"Daydream Reef (No 2) (20-035b)",NaN,NaN,NaN,148.81378174,-20.2606411,40430.41558
"Daydream Reef (No 3) (20-035c)",NaN,NaN,NaN,148.81478882,-20.25654411,31977.07763
"Daydream Reef (No 4) (20-035d)",NaN,NaN,NaN,148.81532288,-20.25338173,6638.945483
"Conder Shoal (20-036)",NaN,NaN,NaN,148.91166687,-20.24215126,105981.0177
"Ross Islet Reef (20-037)",NaN,NaN,NaN,148.92556763,-20.26183891,34272.80356
"U/N Reef (20-038)",NaN,NaN,NaN,148.74642944,-20.25092316,3443614.992
"Hill Rock Reef (20-039)",NaN,NaN,NaN,148.91085815,-20.26172447,482925.5141
"Cid Reef (20-040)",NaN,NaN,NaN,148.91755676,-20.26990128,386252.3814
"East Rocks Reef (20-054)",NaN,NaN,NaN,148.86065674,-20.33601952,15080.26623
"Wirrainbeia Reef (20-073)",NaN,NaN,NaN,149.14204407,-20.23366547,35006.57381
"Harold Reef (20-074)",NaN,NaN,NaN,149.15301514,-20.24010658,109104.0637
"Stone Reef (20-004)",NaN,NaN,NaN,148.28443909,-20.03719139,2363509.751
"U/N Reef (20-005)",NaN,NaN,NaN,148.26647949,-20.06920052,7147090.95
"Black Currant-Manta Ray Reef (No 2) (20-010b)",NaN,NaN,NaN,148.44236755,-20.06514931,4390930.075
"Chyebassa Shoal (20-007)",NaN,NaN,NaN,148.33752441,-20.07639503,229418.5456
"Winter Shoal (20-008)",NaN,NaN,NaN,148.30184937,-20.07342529,104778.9532
"Whitsunday Island Reef (No 1) (20-041a)",NaN,NaN,NaN,148.98013306,-20.19519615,1265341.462
"Whitsunday Island Reef (No 2) (20-041b)",NaN,NaN,NaN,148.99261475,-20.22229195,355199.2399
"Whitsunday Island Reef (No 3) (20-041c)",NaN,NaN,NaN,148.99784851,-20.24028397,825354.3485
"Whitsunday Island Reef (No 4) (20-041d)",NaN,NaN,NaN,149.01274109,-20.24419212,2490300.025
"Perseverance Reef (20-055)",NaN,NaN,NaN,148.99220276,-20.35527611,115575.7675
"Young Island Reef (20-056)",NaN,NaN,NaN,148.99694824,-20.35725975,32650.72867
"Edward Island Reef (20-075a)",NaN,NaN,NaN,149.17373657,-20.24800873,354347.8631
"Thomas Reef (20-009)",NaN,NaN,NaN,148.29556274,-20.08224487,412976.2837
"Poole Reef (20-011)",NaN,NaN,NaN,148.30851746,-20.10821152,1762726.116
"Whitsunday Island Reef (No 5) (20-041e)",NaN,NaN,NaN,149.05473328,-20.30198097,670340.8828
"Whitsunday Island Reef (No 6) (20-041f)",NaN,NaN,NaN,149.04536438,-20.31279182,53552.93763
"Whitsunday Island Reef (No 7) (20-041g)",NaN,NaN,NaN,149.04203796,-20.30731583,461889.516
"Hamilton Island Reef (No 1) (20-057a)",NaN,NaN,NaN,148.96455383,-20.34486198,799557.2616
"Hamilton island Reef (No 2) (20-057b)",NaN,NaN,NaN,148.96372986,-20.36150932,679899.0826
"U/N Reef (20-075b)",NaN,NaN,NaN,149.18463135,-20.25502205,5750.824445
"Lagoon Rock Reef (20-076)",NaN,NaN,NaN,149.04193115,-20.2667141,39468.21894
"U/N Reef (20-077)",NaN,NaN,NaN,149.08009338,-20.26204109,140785.1184
"Haslewood Island Reef (No 1) (20-078a)",NaN,NaN,NaN,149.09307861,-20.26375389,939372.8314
"Eshelby Reef (20-012)",NaN,NaN,NaN,148.62390137,-20.01794243,298482.9552
"U/N Reef (20-013)",NaN,NaN,NaN,148.62631226,-20.02226257,21001.12522
"Whitsunday Island Reef (No 8) (20-041h)",NaN,NaN,NaN,148.98327637,-20.31527519,377079.6059
"Whitsunday Island Reef (No 9) (20-041j)",NaN,NaN,NaN,148.9546051,-20.31395149,2949662.698
"Whitsunday Island Reef (No 10) (20-041k)",NaN,NaN,NaN,148.95071411,-20.29681396,2688417.195
"Hamilton Island Reef (No 3) (20-057c)",NaN,NaN,NaN,148.94784546,-20.33783913,328999.2796
"Hamilton Island Reef (No 4) (20-057d)",NaN,NaN,NaN,148.94662476,-20.35720634,34262.50965
"Hamilton Island Reef (No 5) (20-057e)",NaN,NaN,NaN,148.94903564,-20.36409378,416241.5743
"Haslewood Island Reef (No 2) (20-078b)",NaN,NaN,NaN,149.07511902,-20.27492523,443059.7448
"Haslewood Island Reef (No 3) (20-078c)",NaN,NaN,NaN,149.07316589,-20.29553604,330359.4575
"Hayman Island Reef (20-014)",0.00350877192982456,0,0.0666666666666667,148.89082336,-20.06110573,3149428.547
"Saddleback Island Reef (No 1) (20-015a)",NaN,NaN,NaN,148.53865051,-20.06451797,330250.0811
"Saddleback Island Reef (No 2) (20-015b)",NaN,NaN,NaN,148.54428101,-20.06041527,82049.45568
"U/N Reef (19-130)",NaN,NaN,NaN,149.33648682,-19.74901962,415880.3777
"U/N Reef (19-131a)",0.000293427230046948,0,0.00704225352112676,149.36825562,-19.76073265,4098328.542
"U/N Reef (19-131b)",NaN,NaN,NaN,149.36654663,-19.76760483,9618.912443
"U/N Reef (19-131c)",NaN,NaN,NaN,149.37147522,-19.76841354,20826.25839
"U/N Reef (19-131d)",NaN,NaN,NaN,149.37661743,-19.75582695,6063.702102
"U/N Reef (19-131e)",NaN,NaN,NaN,149.37753296,-19.75484848,3569.501141
"U/N Reef (19-131f)",NaN,NaN,NaN,149.37763977,-19.75631523,7516.955126
"U/N Reef (19-131g)",NaN,NaN,NaN,149.3795929,-19.75565338,41561.23437
"U/N Reef (19-132)",NaN,NaN,NaN,149.39979553,-19.75977516,121671.0273
"Sinker Reef (19-133)",0.0142857142857143,0,0.1,149.19891357,-19.71930695,355143.3677
"Circular Quay Reef (19-134)",0.263447951539555,0.05,0.866666666666667,149.48550415,-19.74379349,134933798.5
"Hardy Reef (19-135)",0.123611609193501,0.0075187969924812,1.66165413533835,149.23330688,-19.76042366,42891833.45
"U/N Reef (19-227)",NaN,NaN,NaN,150.34483337,-19.9741745,808823.6555
"U/N Reef (19-228)",NaN,NaN,NaN,150.23931885,-19.9932003,414038.9936
