modelNameMod2,filePathMod2,hydroModelMod2,settlementRadiusMod2,precompPeriodMod2,dateMod2,spawningSeasonMod2,yearMod2,monthDayMod2,mod1IndMod2,mod2IndMod2,dayMod2,spawningSeasonYearMod2
conMat_GBRLUp_1km_compSurvTc12_20191228,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20191228.mat,GBRLUp,1,12,20191228,2019-20,2019,1228,435,435,28,2019
conMat_GBRLUp_1km_compSurvTc12_20200101,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20200101.mat,GBRLUp,1,12,20200101,2019-20,2020,0101,436,436,32,2019
conMat_GBRLUp_1km_compSurvTc12_20200107,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20200107.mat,GBRLUp,1,12,20200107,2019-20,2020,0107,437,437,38,2019
conMat_GBRLUp_1km_compSurvTc12_20200114,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20200114.mat,GBRLUp,1,12,20200114,2019-20,2020,0114,438,438,45,2019
conMat_GBRLUp_1km_compSurvTc12_20200121,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20200121.mat,GBRLUp,1,12,20200121,2019-20,2020,0121,439,439,52,2019
conMat_GBRLUp_1km_compSurvTc12_20200128,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20200128.mat,GBRLUp,1,12,20200128,2019-20,2020,0128,440,440,59,2019
conMat_GBRLUp_1km_compSurvTc15_20191201,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20191201.mat,GBRLUp,1,15,20191201,2019-20,2019,1201,441,441,1,2019
conMat_GBRLUp_1km_compSurvTc15_20191207,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20191207.mat,GBRLUp,1,15,20191207,2019-20,2019,1207,442,442,7,2019
conMat_GBRLUp_1km_compSurvTc15_20191214,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20191214.mat,GBRLUp,1,15,20191214,2019-20,2019,1214,443,443,14,2019
conMat_GBRLUp_1km_compSurvTc15_20191221,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20191221.mat,GBRLUp,1,15,20191221,2019-20,2019,1221,444,444,21,2019
conMat_GBRLUp_1km_compSurvTc15_20191228,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20191228.mat,GBRLUp,1,15,20191228,2019-20,2019,1228,445,445,28,2019
conMat_GBRLUp_1km_compSurvTc15_20200101,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20200101.mat,GBRLUp,1,15,20200101,2019-20,2020,0101,446,446,32,2019
conMat_GBRLUp_1km_compSurvTc15_20200107,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20200107.mat,GBRLUp,1,15,20200107,2019-20,2020,0107,447,447,38,2019
conMat_GBRLUp_1km_compSurvTc15_20200114,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20200114.mat,GBRLUp,1,15,20200114,2019-20,2020,0114,448,448,45,2019
conMat_GBRLUp_1km_compSurvTc15_20200121,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20200121.mat,GBRLUp,1,15,20200121,2019-20,2020,0121,449,449,52,2019
conMat_GBRLUp_1km_compSurvTc15_20200128,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20200128.mat,GBRLUp,1,15,20200128,2019-20,2020,0128,450,450,59,2019
conMat_GBRLUp_1p5km_compSurvTc9_20191201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20191201.mat,GBRLUp,1.5,9,20191201,2019-20,2019,1201,451,451,1,2019
conMat_GBRLUp_1p5km_compSurvTc9_20191207,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20191207.mat,GBRLUp,1.5,9,20191207,2019-20,2019,1207,452,452,7,2019
conMat_GBRLUp_1p5km_compSurvTc9_20191214,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20191214.mat,GBRLUp,1.5,9,20191214,2019-20,2019,1214,453,453,14,2019
conMat_GBRLUp_1p5km_compSurvTc9_20191221,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20191221.mat,GBRLUp,1.5,9,20191221,2019-20,2019,1221,454,454,21,2019
conMat_GBRLUp_1p5km_compSurvTc9_20191228,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20191228.mat,GBRLUp,1.5,9,20191228,2019-20,2019,1228,455,455,28,2019
conMat_GBRLUp_1p5km_compSurvTc9_20200101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20200101.mat,GBRLUp,1.5,9,20200101,2019-20,2020,0101,456,456,32,2019
conMat_GBRLUp_1p5km_compSurvTc9_20200107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20200107.mat,GBRLUp,1.5,9,20200107,2019-20,2020,0107,457,457,38,2019
conMat_GBRLUp_1p5km_compSurvTc9_20200114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20200114.mat,GBRLUp,1.5,9,20200114,2019-20,2020,0114,458,458,45,2019
conMat_GBRLUp_1p5km_compSurvTc9_20200121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20200121.mat,GBRLUp,1.5,9,20200121,2019-20,2020,0121,459,459,52,2019
conMat_GBRLUp_1p5km_compSurvTc9_20200128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20200128.mat,GBRLUp,1.5,9,20200128,2019-20,2020,0128,460,460,59,2019
conMat_GBRLUp_1p5km_compSurvTc12_20191201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20191201.mat,GBRLUp,1.5,12,20191201,2019-20,2019,1201,461,461,1,2019
conMat_GBRLUp_1p5km_compSurvTc12_20191207,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20191207.mat,GBRLUp,1.5,12,20191207,2019-20,2019,1207,462,462,7,2019
conMat_GBRLUp_1p5km_compSurvTc12_20191214,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20191214.mat,GBRLUp,1.5,12,20191214,2019-20,2019,1214,463,463,14,2019
conMat_GBRLUp_1p5km_compSurvTc12_20191221,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20191221.mat,GBRLUp,1.5,12,20191221,2019-20,2019,1221,464,464,21,2019
conMat_GBRLUp_1p5km_compSurvTc12_20191228,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20191228.mat,GBRLUp,1.5,12,20191228,2019-20,2019,1228,465,465,28,2019
conMat_GBRLUp_1p5km_compSurvTc12_20200101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20200101.mat,GBRLUp,1.5,12,20200101,2019-20,2020,0101,466,466,32,2019
conMat_GBRLUp_1p5km_compSurvTc12_20200107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20200107.mat,GBRLUp,1.5,12,20200107,2019-20,2020,0107,467,467,38,2019
conMat_GBRLUp_1p5km_compSurvTc12_20200114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20200114.mat,GBRLUp,1.5,12,20200114,2019-20,2020,0114,468,468,45,2019
conMat_GBRLUp_1p5km_compSurvTc12_20200121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20200121.mat,GBRLUp,1.5,12,20200121,2019-20,2020,0121,469,469,52,2019
conMat_GBRLUp_1p5km_compSurvTc12_20200128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc12/conMat_GBRLUp_1p5km_compSurvTc12_20200128.mat,GBRLUp,1.5,12,20200128,2019-20,2020,0128,470,470,59,2019
conMat_GBRLUp_1p5km_compSurvTc15_20191201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20191201.mat,GBRLUp,1.5,15,20191201,2019-20,2019,1201,471,471,1,2019
conMat_GBRLUp_1p5km_compSurvTc15_20191207,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20191207.mat,GBRLUp,1.5,15,20191207,2019-20,2019,1207,472,472,7,2019
conMat_GBRLUp_1p5km_compSurvTc15_20191214,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20191214.mat,GBRLUp,1.5,15,20191214,2019-20,2019,1214,473,473,14,2019
conMat_GBRLUp_1p5km_compSurvTc15_20191221,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20191221.mat,GBRLUp,1.5,15,20191221,2019-20,2019,1221,474,474,21,2019
conMat_GBRLUp_1p5km_compSurvTc15_20191228,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20191228.mat,GBRLUp,1.5,15,20191228,2019-20,2019,1228,475,475,28,2019
conMat_GBRLUp_1p5km_compSurvTc15_20200101,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20200101.mat,GBRLUp,1.5,15,20200101,2019-20,2020,0101,476,476,32,2019
conMat_GBRLUp_1p5km_compSurvTc15_20200107,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20200107.mat,GBRLUp,1.5,15,20200107,2019-20,2020,0107,477,477,38,2019
conMat_GBRLUp_1p5km_compSurvTc15_20200114,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20200114.mat,GBRLUp,1.5,15,20200114,2019-20,2020,0114,478,478,45,2019
conMat_GBRLUp_1p5km_compSurvTc15_20200121,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20200121.mat,GBRLUp,1.5,15,20200121,2019-20,2020,0121,479,479,52,2019
conMat_GBRLUp_1p5km_compSurvTc15_20200128,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvTc15/conMat_GBRLUp_1p5km_compSurvTc15_20200128.mat,GBRLUp,1.5,15,20200128,2019-20,2020,0128,480,480,59,2019
conMat_GBRLUp_0p5km_compSurvTc9_20201201,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20201201.mat,GBRLUp,0.5,9,20201201,2020-21,2020,1201,481,481,1,2020
conMat_GBRLUp_0p5km_compSurvTc9_20201207,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20201207.mat,GBRLUp,0.5,9,20201207,2020-21,2020,1207,482,482,7,2020
conMat_GBRLUp_0p5km_compSurvTc9_20201214,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20201214.mat,GBRLUp,0.5,9,20201214,2020-21,2020,1214,483,483,14,2020
conMat_GBRLUp_0p5km_compSurvTc9_20201221,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20201221.mat,GBRLUp,0.5,9,20201221,2020-21,2020,1221,484,484,21,2020
conMat_GBRLUp_0p5km_compSurvTc9_20201228,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20201228.mat,GBRLUp,0.5,9,20201228,2020-21,2020,1228,485,485,28,2020
conMat_GBRLUp_0p5km_compSurvTc9_20210101,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20210101.mat,GBRLUp,0.5,9,20210101,2020-21,2021,0101,486,486,32,2020
conMat_GBRLUp_0p5km_compSurvTc9_20210107,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20210107.mat,GBRLUp,0.5,9,20210107,2020-21,2021,0107,487,487,38,2020
conMat_GBRLUp_0p5km_compSurvTc9_20210114,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20210114.mat,GBRLUp,0.5,9,20210114,2020-21,2021,0114,488,488,45,2020
conMat_GBRLUp_0p5km_compSurvTc9_20210121,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20210121.mat,GBRLUp,0.5,9,20210121,2020-21,2021,0121,489,489,52,2020
conMat_GBRLUp_0p5km_compSurvTc9_20210128,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvAll/conMat_GBRLUp_0p5km_compSurvAll_20210128.mat,GBRLUp,0.5,9,20210128,2020-21,2021,0128,490,490,59,2020
conMat_GBRLUp_0p5km_compSurvTc12_20201201,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20201201.mat,GBRLUp,0.5,12,20201201,2020-21,2020,1201,491,491,1,2020
conMat_GBRLUp_0p5km_compSurvTc12_20201207,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20201207.mat,GBRLUp,0.5,12,20201207,2020-21,2020,1207,492,492,7,2020
conMat_GBRLUp_0p5km_compSurvTc12_20201214,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20201214.mat,GBRLUp,0.5,12,20201214,2020-21,2020,1214,493,493,14,2020
conMat_GBRLUp_0p5km_compSurvTc12_20201221,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20201221.mat,GBRLUp,0.5,12,20201221,2020-21,2020,1221,494,494,21,2020
conMat_GBRLUp_0p5km_compSurvTc12_20201228,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20201228.mat,GBRLUp,0.5,12,20201228,2020-21,2020,1228,495,495,28,2020
conMat_GBRLUp_0p5km_compSurvTc12_20210101,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20210101.mat,GBRLUp,0.5,12,20210101,2020-21,2021,0101,496,496,32,2020
conMat_GBRLUp_0p5km_compSurvTc12_20210107,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20210107.mat,GBRLUp,0.5,12,20210107,2020-21,2021,0107,497,497,38,2020
conMat_GBRLUp_0p5km_compSurvTc12_20210114,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20210114.mat,GBRLUp,0.5,12,20210114,2020-21,2021,0114,498,498,45,2020
conMat_GBRLUp_0p5km_compSurvTc12_20210121,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20210121.mat,GBRLUp,0.5,12,20210121,2020-21,2021,0121,499,499,52,2020
conMat_GBRLUp_0p5km_compSurvTc12_20210128,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc12/conMat_GBRLUp_0p5km_compSurvTc12_20210128.mat,GBRLUp,0.5,12,20210128,2020-21,2021,0128,500,500,59,2020
conMat_GBRLUp_0p5km_compSurvTc15_20201201,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20201201.mat,GBRLUp,0.5,15,20201201,2020-21,2020,1201,501,501,1,2020
conMat_GBRLUp_0p5km_compSurvTc15_20201207,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20201207.mat,GBRLUp,0.5,15,20201207,2020-21,2020,1207,502,502,7,2020
conMat_GBRLUp_0p5km_compSurvTc15_20201214,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20201214.mat,GBRLUp,0.5,15,20201214,2020-21,2020,1214,503,503,14,2020
conMat_GBRLUp_0p5km_compSurvTc15_20201221,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20201221.mat,GBRLUp,0.5,15,20201221,2020-21,2020,1221,504,504,21,2020
conMat_GBRLUp_0p5km_compSurvTc15_20201228,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20201228.mat,GBRLUp,0.5,15,20201228,2020-21,2020,1228,505,505,28,2020
conMat_GBRLUp_0p5km_compSurvTc15_20210101,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20210101.mat,GBRLUp,0.5,15,20210101,2020-21,2021,0101,506,506,32,2020
conMat_GBRLUp_0p5km_compSurvTc15_20210107,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20210107.mat,GBRLUp,0.5,15,20210107,2020-21,2021,0107,507,507,38,2020
conMat_GBRLUp_0p5km_compSurvTc15_20210114,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20210114.mat,GBRLUp,0.5,15,20210114,2020-21,2021,0114,508,508,45,2020
conMat_GBRLUp_0p5km_compSurvTc15_20210121,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20210121.mat,GBRLUp,0.5,15,20210121,2020-21,2021,0121,509,509,52,2020
conMat_GBRLUp_0p5km_compSurvTc15_20210128,../Data/connectivityMats/GBRLUp/enlargeDist0p5km/compSurvTc15/conMat_GBRLUp_0p5km_compSurvTc15_20210128.mat,GBRLUp,0.5,15,20210128,2020-21,2021,0128,510,510,59,2020
conMat_GBRLUp_1km_compSurvTc9_20201201,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20201201.mat,GBRLUp,1,9,20201201,2020-21,2020,1201,511,511,1,2020
conMat_GBRLUp_1km_compSurvTc9_20201207,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20201207.mat,GBRLUp,1,9,20201207,2020-21,2020,1207,512,512,7,2020
conMat_GBRLUp_1km_compSurvTc9_20201214,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20201214.mat,GBRLUp,1,9,20201214,2020-21,2020,1214,513,513,14,2020
conMat_GBRLUp_1km_compSurvTc9_20201221,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20201221.mat,GBRLUp,1,9,20201221,2020-21,2020,1221,514,514,21,2020
conMat_GBRLUp_1km_compSurvTc9_20201228,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20201228.mat,GBRLUp,1,9,20201228,2020-21,2020,1228,515,515,28,2020
conMat_GBRLUp_1km_compSurvTc9_20210101,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20210101.mat,GBRLUp,1,9,20210101,2020-21,2021,0101,516,516,32,2020
conMat_GBRLUp_1km_compSurvTc9_20210107,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20210107.mat,GBRLUp,1,9,20210107,2020-21,2021,0107,517,517,38,2020
conMat_GBRLUp_1km_compSurvTc9_20210114,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20210114.mat,GBRLUp,1,9,20210114,2020-21,2021,0114,518,518,45,2020
conMat_GBRLUp_1km_compSurvTc9_20210121,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20210121.mat,GBRLUp,1,9,20210121,2020-21,2021,0121,519,519,52,2020
conMat_GBRLUp_1km_compSurvTc9_20210128,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvAll/conMat_GBRLUp_1km_compSurvAll_20210128.mat,GBRLUp,1,9,20210128,2020-21,2021,0128,520,520,59,2020
conMat_GBRLUp_1km_compSurvTc12_20201201,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20201201.mat,GBRLUp,1,12,20201201,2020-21,2020,1201,521,521,1,2020
conMat_GBRLUp_1km_compSurvTc12_20201207,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20201207.mat,GBRLUp,1,12,20201207,2020-21,2020,1207,522,522,7,2020
conMat_GBRLUp_1km_compSurvTc12_20201214,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20201214.mat,GBRLUp,1,12,20201214,2020-21,2020,1214,523,523,14,2020
conMat_GBRLUp_1km_compSurvTc12_20201221,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20201221.mat,GBRLUp,1,12,20201221,2020-21,2020,1221,524,524,21,2020
conMat_GBRLUp_1km_compSurvTc12_20201228,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20201228.mat,GBRLUp,1,12,20201228,2020-21,2020,1228,525,525,28,2020
conMat_GBRLUp_1km_compSurvTc12_20210101,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20210101.mat,GBRLUp,1,12,20210101,2020-21,2021,0101,526,526,32,2020
conMat_GBRLUp_1km_compSurvTc12_20210107,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20210107.mat,GBRLUp,1,12,20210107,2020-21,2021,0107,527,527,38,2020
conMat_GBRLUp_1km_compSurvTc12_20210114,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20210114.mat,GBRLUp,1,12,20210114,2020-21,2021,0114,528,528,45,2020
conMat_GBRLUp_1km_compSurvTc12_20210121,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20210121.mat,GBRLUp,1,12,20210121,2020-21,2021,0121,529,529,52,2020
conMat_GBRLUp_1km_compSurvTc12_20210128,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc12/conMat_GBRLUp_1km_compSurvTc12_20210128.mat,GBRLUp,1,12,20210128,2020-21,2021,0128,530,530,59,2020
conMat_GBRLUp_1km_compSurvTc15_20201201,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20201201.mat,GBRLUp,1,15,20201201,2020-21,2020,1201,531,531,1,2020
conMat_GBRLUp_1km_compSurvTc15_20201207,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20201207.mat,GBRLUp,1,15,20201207,2020-21,2020,1207,532,532,7,2020
conMat_GBRLUp_1km_compSurvTc15_20201214,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20201214.mat,GBRLUp,1,15,20201214,2020-21,2020,1214,533,533,14,2020
conMat_GBRLUp_1km_compSurvTc15_20201221,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20201221.mat,GBRLUp,1,15,20201221,2020-21,2020,1221,534,534,21,2020
conMat_GBRLUp_1km_compSurvTc15_20201228,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20201228.mat,GBRLUp,1,15,20201228,2020-21,2020,1228,535,535,28,2020
conMat_GBRLUp_1km_compSurvTc15_20210101,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20210101.mat,GBRLUp,1,15,20210101,2020-21,2021,0101,536,536,32,2020
conMat_GBRLUp_1km_compSurvTc15_20210107,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20210107.mat,GBRLUp,1,15,20210107,2020-21,2021,0107,537,537,38,2020
conMat_GBRLUp_1km_compSurvTc15_20210114,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20210114.mat,GBRLUp,1,15,20210114,2020-21,2021,0114,538,538,45,2020
conMat_GBRLUp_1km_compSurvTc15_20210121,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20210121.mat,GBRLUp,1,15,20210121,2020-21,2021,0121,539,539,52,2020
conMat_GBRLUp_1km_compSurvTc15_20210128,../Data/connectivityMats/GBRLUp/enlargeDist1km/compSurvTc15/conMat_GBRLUp_1km_compSurvTc15_20210128.mat,GBRLUp,1,15,20210128,2020-21,2021,0128,540,540,59,2020
conMat_GBRLUp_1p5km_compSurvTc9_20201201,../Data/connectivityMats/GBRLUp/enlargeDist1p5km/compSurvAll/conMat_GBRLUp_1p5km_compSurvAll_20201201.mat,GBRLUp,1.5,9,20201201,2020-21,2020,1201,541,541,1,2020
