"reefName","cotsPerTowMaxImput","cotsPerTowMeanImput","cotsPerTowMedianImput","x","y","area"
"Hunter Island Reef (No 2) (21-418b)",NaN,NaN,NaN,150.14614868,-21.98266792,523306.2367
"U/N Reef (21-135)",0.100170068027211,0.0572389314485736,0.0160680080793915,151.4798584,-21.36478806,38340503.41
"U/N Reef (21-136)",0.100170068027211,0.0607351310192947,0.0168916227462031,151.42089844,-21.38519478,1166788.742
"U/N Reef (21-137)",0,0,0,151.41903687,-21.40195084,1881109.31
"U/N Reef (21-138)",0.100170068027211,0.0572389314485736,0.0160680080793915,151.4158783,-21.43140984,1176653.549
"U/N Reef (21-139)",0.0166666666666667,0.00178197064989518,0,151.46914673,-21.47309494,14339010.37
"U/N Reef (21-228)",0.108855247162846,0.185216455619953,0.0142976770424205,152.29989624,-21.18229485,547111.3066
"U/N Reef (21-229)",0.108855247162846,0.186120211118092,0.012261284758612,152.44850159,-21.18300247,4097338.434
"U/N Reef (21-230)",0.1048662741707,0.186120211118092,0.012261284758612,152.33605957,-21.19016266,1528950.747
"U/N Reef (21-231)",0.1048662741707,0.185216455619953,0.0142976770424205,152.31559753,-21.19956398,1392554.402
"U/N Reef (21-232)",0.114696588787116,0.218646986817014,0.012261284758612,152.49812317,-21.2042942,519573.4112
"U/N Reef (21-233)",0.114696588787116,0.208362124973187,0.0116482205206814,152.49273682,-21.21545792,84273.44109
"U/N Reef (21-234)",0.1048662741707,0.16855221319476,0.013129259739037,152.24261475,-21.21254539,5642503.892
"Lavers Reef (21-235)",0.147200994289001,0.0449716549071408,0.0136546787178608,152.01158142,-21.2201004,5743865.24
"Ferdinand Shoal (21-317)",NaN,1.22399742224476,0.00862068965517241,149.76760864,-21.50951195,1269987.296
"Waratah Island Reef (21-318)",NaN,1.22399742224476,0.00862068965517241,149.72076416,-21.51057243,128179.2321
"Waratah Shoal (21-319)",NaN,1.22399742224476,0.00862068965517241,149.71664429,-21.5170536,657266.7412
"Tupper Shoal (21-320)",NaN,1.22399742224476,0.00862068965517241,149.80168152,-21.52380371,5066998.792
"Yaralla Shoal (21-322)",NaN,0,0,149.64598083,-21.58921051,11065687.21
"Harry Shoal (North) (21-324a)",NaN,0,0,149.82466125,-21.57322884,133870.982
"Harry Shoal (South) (21-324b)",NaN,0,0,149.8177948,-21.58224297,756561.7782
"Hotspur Islets Reef (21-059)",NaN,0.440779311025062,0.0207421289355322,150.26831055,-21.48330307,948124.8331
"U/N Reef (21-060)",2.95652173913043,0.526269560594503,0,150.59155273,-21.01289177,1618848.008
"U/N Reef (21-061)",0.703147159453295,0.294796266475918,0.0266136777241939,150.69233704,-21.05476952,27954709.39
"U/N Reef (21-140)",0,0,0,151.2865448,-21.48459435,5733526.44
"U/N Reef (21-141)",0.131904761904762,0.0802097009028344,0.0251988345505426,151.19822693,-21.48633385,26869742.87
"U/N Reef (21-142)",0.214285714285714,0.0559502410905089,0.0185534574121531,151.55395508,-21.00358772,6412176.007
"U/N Reef (21-143)",0.140238095238095,0.0512877209996332,0.0170073359611403,151.56329346,-21.04230118,1542141.254
"U/N Reef (21-144)",0.140238095238095,0.0512877209996332,0.0170073359611403,151.57254028,-21.05036545,5800401.307
"U/N Reef (21-236)",0.0953329765188179,0.198765557839585,0.0110935433530299,152.39666748,-21.21899033,32243394.04
"U/N Reef (21-237)",0.130621644515683,0.198765557839585,0.0110935433530299,152.47233582,-21.2400341,562135.6887
"U/N Reef (21-238)",0.155106629156525,0.208362124973187,0.0116482205206814,152.51210022,-21.23604202,10505090.48
"Hirst Reef (21-325)",NaN,0,0,149.81271362,-21.57463837,156773.6564
"Kilgour Shoal (21-326)",NaN,0,0,149.87457275,-21.59135246,1890322.754
"Wallace Reef (21-327)",NaN,0,0,149.77217102,-21.60095787,139034.8549
"Tinonee Bank (21-328)",NaN,0,0,149.80619812,-21.57907104,2365267.5
"Planter Shoal (21-329)",NaN,0,0,149.83822632,-21.58836555,639195.154
"Bluff Island Reef (21-331)",NaN,0,0,149.86695862,-21.60451508,322326.0658
"U/N Reef (21-062)",1.71739130434783,0.395163206947406,0.151098901098901,150.8651123,-21.03121948,5051734.957
"U/N Reef (21-063)",0.678634289191728,0.116623165338911,0.0253821506305978,150.92486572,-21.02652931,1140959.756
"U/N Reef (21-064)",1.875,0.499397860593513,0.148695652173913,150.77798462,-21.05713272,2418481.06
"U/N Reef (21-065)",0.65769261399875,0.116623165338911,0.0253821506305978,150.83032227,-21.07218361,11574221.42
"U/N Reef (21-066)",0.65769261399875,0.119939491869523,0.0253821506305978,150.77861023,-21.08885765,258258.6734
"U/N Reef (21-067)",0.678634289191728,0.108967085692977,0.0236900072552246,150.90170288,-21.11616707,2141350.224
"U/N Reef (21-145a)",0.140238095238095,0.018357453754016,0.00441576086956522,151.60997009,-21.06549835,27739720.65
"U/N Reef (21-145b)",0.140238095238095,0.018357453754016,0.00441576086956522,151.59931946,-21.09938431,7947797.312
"U/N Reef (21-145c)",0.140238095238095,0.0200263131861993,0.00481719367588933,151.59657288,-21.04000854,352918.7211
"U/N Reef (21-146)",0.140238095238095,0.0188452720051581,0.00481719367588933,151.6415863,-21.07686806,3472008.466
"U/N Reef (21-147)",0.140238095238095,0.0203220520089359,0.00529891304347826,151.66363525,-21.06974411,12188374.96
"U/N Reef (21-239)",0.130621644515683,0.173847930513891,0.0131489498764586,152.26924133,-21.26412392,11207775.99
"U/N Reef (21-240)",0.130621644515683,0.156262465042092,0.0131970382298684,152.31253052,-21.27980042,189293.229
"Centenery Reef (21-241)",0.130621644515683,0.151417724547988,0.012784630785185,152.33070374,-21.28257179,3453409.716
"U/N Reef (21-242a)",0.123778953911913,0.141406972253245,0.0115730348566447,152.2311554,-21.30331612,2240371.03
"U/N Reef (21-242b)",0.123778953911913,0.141406972253245,0.0115730348566447,152.2205658,-21.30057907,212740.9902
"Treble Reef (21-333)",NaN,0,0,149.82698059,-21.60354614,245877.1202
"Curlew Reef (21-334)",NaN,0,0,149.78314209,-21.60557938,564899.5054
"U/N Reef (21-336)",NaN,0,0,149.81752014,-21.62057495,9682.634966
"Pearl Shoal (21-337)",NaN,0,0,149.75738525,-21.61088753,4285323.056
"Slattery Shoal (21-338)",NaN,0,0,149.78649902,-21.62372971,4015918.815
"U/N Reef (21-068)",0.65769261399875,0.116623165338911,0.0253821506305978,150.83065796,-21.1288929,3938059.55
"U/N Reef (21-069)",0.84829286148966,0.108967085692977,0.0236900072552246,150.99501038,-21.1121769,1373543.993
"U/N Reef (21-070)",0.65769261399875,0.116623165338911,0.0253821506305978,150.78956604,-21.13311958,1255089.568
"U/N Reef (21-071)",0.65769261399875,0.116623165338911,0.0253821506305978,150.76312256,-21.13590622,1329112.256
"Patricia Mather Reef (21-148)",0.119597319802238,0.020084405292054,0.00588768115942029,151.68789673,-21.08218956,10635161.35
"U/N Reef (21-149)",0.119597319802238,0.018519867201873,0.00529891304347826,151.71607971,-21.09569168,11853513
"U/N Reef (21-150)",0.143516783762685,0.018519867201873,0.00529891304347826,151.73487854,-21.10695457,2475400.712
"U/N Reef (21-151)",0.143516783762685,0.0183819142095184,0.00637130876010377,151.75344849,-21.1144619,6165472.779
"U/N Reef (21-242c)",0.123778953911913,0.141406972253245,0.0115730348566447,152.23120117,-21.2974205,6564.494319
"U/N Reef (21-243)",0.130604003177342,0.141806400345988,0.0139088191519426,152.05187988,-21.29553986,2998136.908
"U/N Reef (21-244)",0.106573692038179,0.133348180010003,0.0130395179549462,152.06446838,-21.3126049,1025586.534
"U/N Reef (21-245)",0.0350877192982456,0.0170023842859728,0.0170952659263589,152.43687439,-21.30537796,4733923.363
"U/N Reef (21-246)",1.81720339114621,0.367751389286977,0.0662936961974603,152.48178101,-21.317873,471077.3912
"U/N Reef (21-247)",0.123778953911913,0.252640061521671,0.0572578083778096,152.16299438,-21.33177567,15738907.58
"Dinner Reef (21-339)",NaN,0,0,149.81027222,-21.6282959,106577.9025
"Temple Shoal (21-340)",NaN,NaN,NaN,149.50505066,-21.60247612,885861.2707
"Edwards Shoal (21-341)",NaN,0,0,149.66375732,-21.65200806,2384499.352
"Blackbird Shoal (21-342)",NaN,0,0,149.82588196,-21.65610695,946731.8561
"Ridge Reef (21-345)",NaN,NaN,NaN,149.63824463,-21.67481613,154610.5579
"Paxton Shoal (21-346)",NaN,NaN,NaN,149.67341614,-21.69802475,828446.7759
"Torch Shoal (21-347)",NaN,NaN,NaN,149.54095459,-21.68803024,2822870.588
"U/N Reef (21-072)",0.723461875398625,0.291479939945305,0.0266136777241939,150.66035461,-21.16360283,58343308.51
"U/N Reef (21-073)",0.678634289191728,0.108967085692977,0.0236900072552246,150.85562134,-21.13931656,281488.2355
"U/N Reef (21-074)",0.0285714285714286,0.00774463631606489,0,150.84495544,-21.15646553,4977053.473
"U/N Reef (21-075)",0.678634289191728,0.108967085692977,0.0236900072552246,150.93388367,-21.16447449,1341599.805
"U/N Reef (21-152)",0.17522931303669,0.0183819142095184,0.00637130876010377,151.77072144,-21.12043381,2560723.036
"U/N Reef (21-153)",0.140238095238095,0.0172868053414181,0.00407608695652174,151.58065796,-21.12338448,6660848.846
"U/N Reef (21-154)",0.116865079365079,0.0418424208467938,0.0136058687689122,151.55654907,-21.15089035,11659163.47
"U/N Reef (21-155)",0.119597319802238,0.0481204050568671,0.0108333693491227,151.69050598,-21.15966606,2359418.938
"U/N Reef (21-156)",0.119597319802238,0.0481204050568671,0.0108333693491227,151.71206665,-21.14785957,53696.24438
"U/N Reef (21-157)",0.143516783762685,0.0455272366592925,0.0113551940638923,151.7565918,-21.14909172,7859558.182
"U/N Reef (21-158)",0.119597319802238,0.0455272366592925,0.0113551940638923,151.77658081,-21.15070915,6988115.627
"U/N Reef (21-248)",0.184647835590653,0.264224140845871,0.0675426643584348,152.22224426,-21.34185219,2140736.581
"U/N Reef (21-249)",1.707199607771,0.408942793117083,0.0986730245521265,152.32365417,-21.34230995,6170316.306
"U/N Reef (21-250a)",1.707199607771,0.461744392622204,0.104145809321236,152.40174866,-21.32835197,3446752.277
"U/N Reef (21-250b)",1.707199607771,0.458088712709452,0.107038748469048,152.39926147,-21.32525635,123084.431
"U/N Reef (21-251)",1.707199607771,0.455008633544516,0.105934402088954,152.36584473,-21.32950974,1785920.413
"U/N Reef (21-252)",0.179803774437666,0.325862584943771,0.0908540977494739,152.2495575,-21.34968948,1429576.467
"Connor Islet Reef (21-348)",NaN,NaN,NaN,149.66941833,-21.71940422,590054.1625
"Smythe Shoals (21-349a)",NaN,NaN,NaN,149.8805542,-21.71228218,6527763.66
"Emily Patches (21-349b)",NaN,NaN,NaN,149.83363342,-21.75271606,5413714.42
"Shag Reef (21-350)",NaN,NaN,NaN,149.59126282,-21.74284935,100555.8888
"Stony Shoal (21-351)",NaN,NaN,NaN,149.56417847,-21.75425339,4076479.8
"Williams Shoal (21-352)",NaN,NaN,NaN,149.63389587,-21.73739815,1688185.007
"U/N Reef (21-076)",0.678634289191728,0.108967085692977,0.0236900072552246,150.87327576,-21.18617821,12189446.3
"U/N Reef (21-077)",0.678634289191728,0.108193901337713,0.0214138966623439,150.94219971,-21.19237518,6986197.746
"U/N Reef (21-078)",0.678634289191728,0.108967085692977,0.0236900072552246,150.82243347,-21.2010231,2975373.258
"U/N Reef (21-079)",0.65769261399875,0.116623165338911,0.0253821506305978,150.79275513,-21.21425056,2830110.226
"U/N Reef (21-080)",0.723461875398625,0.116623165338911,0.0253821506305978,150.7689209,-21.22619438,569154.4533
"U/N Reef (21-159)",0.119597319802238,0.0442032198635791,0.0130063724297862,151.79916382,-21.16200638,4965246.532
"U/N Reef (21-160)",0.116865079365079,0.0418424208467938,0.0136058687689122,151.55352783,-21.18189812,12322435.99
"U/N Reef (21-161)",0.119597319802238,0.0413186740080137,0.0122837867855447,151.82269287,-21.18107986,4723392.845
"U/N Reef (21-162)",0.116865079365079,0.0418424208467938,0.0136058687689122,151.54208374,-21.20458984,6758053.076
"U/N Reef (21-163)",0.102511988401918,0.0406324466460888,0.00851193306002494,151.57441711,-21.20841599,232792.7582
"U/N Reef (21-164)",0.116865079365079,0.0607351310192947,0.0168916227462031,151.52877808,-21.21752548,1610048.862
"U/N Reef (21-165)",0.119597319802238,0.0385640957408128,0.0114648676665084,151.82315063,-21.19952965,664681.2554
"U/N Reef (21-253)",1.707199607771,0.325862584943771,0.0908540977494739,152.28987122,-21.35781097,8996092.972
"U/N Reef (21-254)",1.707199607771,0.439956776104561,0.0993140501931521,152.34736633,-21.35081482,1867296.725
"U/N Reef (21-255)",1.60677610143153,0.542220451286125,0.0976337940000111,152.4249115,-21.35569382,673101.8711
"U/N Reef (21-256)",1.707199607771,0.526851660298768,0.0988677683589855,152.48065186,-21.35416222,9469838.85
"U/N Reef (21-257)",0.128174558307517,0.247218984107677,0.0533540977494739,152.14225769,-21.36036682,1008038.197
"Lower Reef (21-355)",NaN,NaN,NaN,149.70275879,-21.79821014,23843.45301
"Innes Reef (21-356)",NaN,NaN,NaN,149.78819275,-21.8157444,197135.0309
"Sandy Shoal (North) (21-358a)",NaN,NaN,NaN,149.55975342,-21.82880592,908103.8087
"Sandy Shoal (South) (21-358b)",NaN,NaN,NaN,149.54400635,-21.84738541,1022388.467
"George Reef (21-359)",NaN,NaN,NaN,149.82377625,-21.83037949,467643.418
"Poynter Reef (21-360)",NaN,NaN,NaN,149.79214478,-21.83708763,2774448.965
"U/N Reef (21-081)",0.678634289191728,0.108967085692977,0.0236900072552246,150.88285828,-21.22441864,6313347.728
"U/N Reef (21-082)",0.678634289191728,0.108193901337713,0.0214138966623439,150.89659119,-21.24571228,4953733.312
"U/N Reef (21-083)",0.75403809910192,0.108193901337713,0.0214138966623439,150.91246033,-21.25756645,679209.2843
"U/N Reef (21-084)",0.75403809910192,0.108193901337713,0.0214138966623439,150.93057251,-21.27771568,1196924.35
"U/N Reef (21-085)",0.75403809910192,0.112183981325553,0.0235189122471731,150.93640137,-21.30824661,498067.8282
"Paul Reef (21-086)",0.964235092030123,0.108193901337713,0.0214138966623439,150.7849884,-21.33171272,106832179
"Twin Cays Reef (North) (21-166)",0.147200994289001,0.0491163105989811,0.0144280969796182,151.98399353,-21.21507835,1330060.834
"U/N Reef (21-167)",0.116865079365079,0.0607351310192947,0.0168916227462031,151.54231262,-21.23272514,11091848.06
"Twin Cays Reef (South) (21-168)",0.147200994289001,0.0466024538765356,0.0142008658665752,151.98223877,-21.22678185,1559407.698
"U/N Reef (21-169)",0.119597319802238,0.0444286694592668,0.0101714363542295,151.69029236,-21.23905563,816848.8279
"U/N Reef (21-170)",0.102511988401918,0.0444286694592668,0.0101714363542295,151.66825867,-21.24411583,2115481.754
"U/N Reef (21-171)",0.102511988401918,0.0384399259574205,0.00794447085602328,151.55541992,-21.25293922,5733826.217
"Mystery Reef (21-258)",0.0163934426229508,0.00409836065573771,0,152.01708984,-21.37743568,11814223.09
"U/N Reef (21-259)",0.16145956420603,0.270057294881997,0.0658540977494739,152.21121216,-21.39242363,1209166.697
"U/N Reef (21-260)",1.44138274503729,0.325862584943771,0.0908540977494739,152.24992371,-21.39717484,24327270.41
"North Patch (21-361)",NaN,NaN,NaN,149.63719177,-21.8423214,1315357.257
"Alexandra Reefs (21-362)",NaN,NaN,NaN,149.62112427,-21.85416031,484100.8084
"South Patch (21-363)",NaN,NaN,NaN,149.61317444,-21.86392403,180536.8065
"Lake Shoals (21-364)",NaN,NaN,NaN,149.87661743,-21.89964867,9762421.265
